chipName,chipTime,class,x,y,w,h,conf,lat,lon,verification
20190612_154012_1012_3B_Visual_clip_r2561c2561,12-Jun-2019 15:40:12,none,,,,,,,,
20190612_154012_1012_3B_Visual_clip_r2561c3073,12-Jun-2019 15:40:12,none,,,,,,,,
20190612_154012_1012_3B_Visual_clip_r3073c1537,12-Jun-2019 15:40:12,none,,,,,,,,
20190612_154012_1012_3B_Visual_clip_r3073c2049,12-Jun-2019 15:40:12,none,,,,,,,,
20190612_154012_1012_3B_Visual_clip_r3073c2561,12-Jun-2019 15:40:12,none,,,,,,,,
20190612_154012_1012_3B_Visual_clip_r3073c3073,12-Jun-2019 15:40:12,none,,,,,,,,
20190615_150023_0f2b_3B_Visual_clip_r0001c0001,15-Jun-2019 15:00:23,none,,,,,,,,
20190615_150023_0f2b_3B_Visual_clip_r0001c0513,15-Jun-2019 15:00:23,none,,,,,,,,
20190615_150023_0f2b_3B_Visual_clip_r0001c1025,15-Jun-2019 15:00:23,none,,,,,,,,
20190615_150023_0f2b_3B_Visual_clip_r0001c1537,15-Jun-2019 15:00:23,none,,,,,,,,
20190615_150023_0f2b_3B_Visual_clip_r0001c2049,15-Jun-2019 15:00:23,none,,,,,,,,
20190615_150023_0f2b_3B_Visual_clip_r0001c2561,15-Jun-2019 15:00:23,boat_wake,408280.13232,2702269.85904,34.911744,17.355264,0.727459,24.4312233695748,-81.9047843481285,
20190615_150023_0f2b_3B_Visual_clip_r0513c0001,15-Jun-2019 15:00:23,none,,,,,,,,
20190615_150023_0f2b_3B_Visual_clip_r0513c0513,15-Jun-2019 15:00:23,none,,,,,,,,
20190615_150023_0f2b_3B_Visual_clip_r0513c1025,15-Jun-2019 15:00:23,none,,,,,,,,
20190615_150023_0f2b_3B_Visual_clip_r0513c1537,15-Jun-2019 15:00:23,none,,,,,,,,
20190615_150023_0f2b_3B_Visual_clip_r0513c2049,15-Jun-2019 15:00:23,none,,,,,,,,
20190615_150023_0f2b_3B_Visual_clip_r0513c2561,15-Jun-2019 15:00:23,none,,,,,,,,
20190615_150023_0f2b_3B_Visual_clip_r0513c3073,15-Jun-2019 15:00:23,none,,,,,,,,
20190615_150023_0f2b_3B_Visual_clip_r1025c0001,15-Jun-2019 15:00:23,none,,,,,,,,
20190615_150023_0f2b_3B_Visual_clip_r1025c0513,15-Jun-2019 15:00:23,none,,,,,,,,
20190615_150023_0f2b_3B_Visual_clip_r1025c1025,15-Jun-2019 15:00:23,none,,,,,,,,
20190615_150023_0f2b_3B_Visual_clip_r1025c1537,15-Jun-2019 15:00:23,none,,,,,,,,
20190615_150023_0f2b_3B_Visual_clip_r1025c2049,15-Jun-2019 15:00:23,none,,,,,,,,
20190615_150023_0f2b_3B_Visual_clip_r1025c2561,15-Jun-2019 15:00:23,none,,,,,,,,
20190615_150023_0f2b_3B_Visual_clip_r1025c3073,15-Jun-2019 15:00:23,none,,,,,,,,
20190615_150023_0f2b_3B_Visual_clip_r1537c1025,15-Jun-2019 15:00:23,none,,,,,,,,
20190615_150023_0f2b_3B_Visual_clip_r1537c1537,15-Jun-2019 15:00:23,none,,,,,,,,
20190615_150023_0f2b_3B_Visual_clip_r1537c2049,15-Jun-2019 15:00:23,none,,,,,,,,
20190615_150023_0f2b_3B_Visual_clip_r1537c2561,15-Jun-2019 15:00:23,none,,,,,,,,
20190615_150023_0f2b_3B_Visual_clip_r1537c3073,15-Jun-2019 15:00:23,none,,,,,,,,
20190615_150023_0f2b_3B_Visual_clip_r2049c2561,15-Jun-2019 15:00:23,none,,,,,,,,
20190615_150023_0f2b_3B_Visual_clip_r2049c3073,15-Jun-2019 15:00:23,none,,,,,,,,
20190615_150024_0f2b_3B_Visual_clip_r0001c0513,15-Jun-2019 15:00:24,none,,,,,,,,
20190615_150024_0f2b_3B_Visual_clip_r0001c1025,15-Jun-2019 15:00:24,none,,,,,,,,
20190615_150024_0f2b_3B_Visual_clip_r0001c1537,15-Jun-2019 15:00:24,none,,,,,,,,
20190615_150024_0f2b_3B_Visual_clip_r0001c2049,15-Jun-2019 15:00:24,none,,,,,,,,
20190615_150024_0f2b_3B_Visual_clip_r0001c2561,15-Jun-2019 15:00:24,none,,,,,,,,
20190615_150024_0f2b_3B_Visual_clip_r0513c0513,15-Jun-2019 15:00:24,none,,,,,,,,
20190615_150024_0f2b_3B_Visual_clip_r0513c1025,15-Jun-2019 15:00:24,none,,,,,,,,
20190615_150024_0f2b_3B_Visual_clip_r0513c1537,15-Jun-2019 15:00:24,none,,,,,,,,
20190615_150024_0f2b_3B_Visual_clip_r0513c2049,15-Jun-2019 15:00:24,none,,,,,,,,
20190615_150024_0f2b_3B_Visual_clip_r0513c2561,15-Jun-2019 15:00:24,none,,,,,,,,
20190615_150024_0f2b_3B_Visual_clip_r1025c0513,15-Jun-2019 15:00:24,none,,,,,,,,
20190615_150024_0f2b_3B_Visual_clip_r1025c1025,15-Jun-2019 15:00:24,none,,,,,,,,
20190615_150024_0f2b_3B_Visual_clip_r1025c1537,15-Jun-2019 15:00:24,none,,,,,,,,
20190615_150024_0f2b_3B_Visual_clip_r1025c2049,15-Jun-2019 15:00:24,none,,,,,,,,
20190615_150024_0f2b_3B_Visual_clip_r1025c2561,15-Jun-2019 15:00:24,none,,,,,,,,
20190615_150024_0f2b_3B_Visual_clip_r1537c0001,15-Jun-2019 15:00:24,none,,,,,,,,
20190615_150024_0f2b_3B_Visual_clip_r1537c0513,15-Jun-2019 15:00:24,none,,,,,,,,
20190615_150024_0f2b_3B_Visual_clip_r1537c1025,15-Jun-2019 15:00:24,none,,,,,,,,
20190615_150024_0f2b_3B_Visual_clip_r1537c1537,15-Jun-2019 15:00:24,none,,,,,,,,
20190615_150024_0f2b_3B_Visual_clip_r1537c2049,15-Jun-2019 15:00:24,boat,406611.52944,2703630.490656,12.370944,9.678336,0.99632,24.4434113636338,-81.9213321655085,
20190615_150024_0f2b_3B_Visual_clip_r1537c2561,15-Jun-2019 15:00:24,none,,,,,,,,
20190615_150024_0f2b_3B_Visual_clip_r2049c0001,15-Jun-2019 15:00:24,none,,,,,,,,
20190615_150024_0f2b_3B_Visual_clip_r2049c0513,15-Jun-2019 15:00:24,none,,,,,,,,
20190615_150024_0f2b_3B_Visual_clip_r2049c1025,15-Jun-2019 15:00:24,none,,,,,,,,
20190615_150024_0f2b_3B_Visual_clip_r2049c1537,15-Jun-2019 15:00:24,boat_wake,405363.481824,2702377.831968,40.8576,41.734144,0.759853,24.4320236469484,-81.9335603135478,
20190615_150024_0f2b_3B_Visual_clip_r2049c2049,15-Jun-2019 15:00:24,boat,406152.597216,2702307.513888,9.692672,9.251328,0.983934,24.4314364625075,-81.9257720956137,
20190615_150024_0f2b_3B_Visual_clip_r2049c2049,15-Jun-2019 15:00:24,boat,407041.57872,2702691.710496,8.137216,7.880704,0.968342,24.4349593945695,-81.9170285760207,
20190615_150024_0f2b_3B_Visual_clip_r2049c2049,15-Jun-2019 15:00:24,boat,405764.191968,2702241.962016,10.136064,9.972736,0.936606,24.430820999799,-81.9295988450537,
20190615_150024_0f2b_3B_Visual_clip_r2049c2049,15-Jun-2019 15:00:24,boat,406545.45072,2702459.31984,6.92736,7.500288,0.997785,24.4328310230175,-81.9219070921187,
20190615_150024_0f2b_3B_Visual_clip_r2049c2561,15-Jun-2019 15:00:24,boat_wake,408263.793888,2702246.024736,32.540672,14.74816,0.92794,24.4310071665804,-81.9049439694004,
20190615_150024_0f2b_3B_Visual_clip_r2561c0001,15-Jun-2019 15:00:24,none,,,,,,,,
20190615_150024_0f2b_3B_Visual_clip_r2561c0513,15-Jun-2019 15:00:24,none,,,,,,,,
20190615_150024_0f2b_3B_Visual_clip_r2561c1025,15-Jun-2019 15:00:24,none,,,,,,,,
20190615_150024_0f2b_3B_Visual_clip_r2561c1537,15-Jun-2019 15:00:24,none,,,,,,,,
20190615_150024_0f2b_3B_Visual_clip_r2561c2049,15-Jun-2019 15:00:24,none,,,,,,,,
20190615_150024_0f2b_3B_Visual_clip_r2561c2561,15-Jun-2019 15:00:24,none,,,,,,,,
20190615_150024_0f2b_3B_Visual_clip_r3073c0001,15-Jun-2019 15:00:24,none,,,,,,,,
20190617_145925_104a_3B_Visual_clip_r0513c2049,17-Jun-2019 14:59:25,none,,,,,,,,
20190617_145925_104a_3B_Visual_clip_r0513c2561,17-Jun-2019 14:59:25,none,,,,,,,,
20190617_145925_104a_3B_Visual_clip_r0513c3073,17-Jun-2019 14:59:25,none,,,,,,,,
20190617_145925_104a_3B_Visual_clip_r0513c3585,17-Jun-2019 14:59:25,none,,,,,,,,
20190617_145925_104a_3B_Visual_clip_r1025c0001,17-Jun-2019 14:59:25,none,,,,,,,,
20190617_145925_104a_3B_Visual_clip_r1025c0513,17-Jun-2019 14:59:25,none,,,,,,,,
20190617_145925_104a_3B_Visual_clip_r1025c1025,17-Jun-2019 14:59:25,none,,,,,,,,
20190617_145925_104a_3B_Visual_clip_r1025c1537,17-Jun-2019 14:59:25,none,,,,,,,,
20190617_145925_104a_3B_Visual_clip_r1025c2049,17-Jun-2019 14:59:25,none,,,,,,,,
20190617_145925_104a_3B_Visual_clip_r1025c2561,17-Jun-2019 14:59:25,none,,,,,,,,
20190617_145925_104a_3B_Visual_clip_r1025c3073,17-Jun-2019 14:59:25,none,,,,,,,,
20190617_145925_104a_3B_Visual_clip_r1025c3585,17-Jun-2019 14:59:25,none,,,,,,,,
20190617_145925_104a_3B_Visual_clip_r1537c0001,17-Jun-2019 14:59:25,none,,,,,,,,
20190617_145925_104a_3B_Visual_clip_r1537c0513,17-Jun-2019 14:59:25,boat,403302.63216,2703423.623712,6.112768,8.459264,0.821163,24.4413408838355,-81.9539588363437,
20190617_145925_104a_3B_Visual_clip_r1537c1025,17-Jun-2019 14:59:25,none,,,,,,,,
20190617_145925_104a_3B_Visual_clip_r1537c1537,17-Jun-2019 14:59:25,none,,,,,,,,
20190617_145925_104a_3B_Visual_clip_r1537c2049,17-Jun-2019 14:59:25,none,,,,,,,,
20190617_145925_104a_3B_Visual_clip_r1537c2561,17-Jun-2019 14:59:25,none,,,,,,,,
20190617_145925_104a_3B_Visual_clip_r1537c3073,17-Jun-2019 14:59:25,none,,,,,,,,
20190617_145925_104a_3B_Visual_clip_r1537c3585,17-Jun-2019 14:59:25,none,,,,,,,,
20190617_145925_104a_3B_Visual_clip_r2049c0001,17-Jun-2019 14:59:25,boat_wake,401373.602016,2701610.885664,17.659904,14.868992,0.651084,24.4248497980031,-81.9728617748998,
20190617_145925_104a_3B_Visual_clip_r2049c0513,17-Jun-2019 14:59:25,none,,,,,,,,
20190617_145925_104a_3B_Visual_clip_r2049c1025,17-Jun-2019 14:59:25,boat,404879.1672,2702562.018336,5.424128,7.095296,0.454295,24.4336573994091,-81.9383497362313,
20190617_145925_104a_3B_Visual_clip_r2049c1025,17-Jun-2019 14:59:25,boat,404829.363936,2702609.238048,5.43232,7.50592,0.866045,24.43408077183,-81.9388441419007,
20190617_145925_104a_3B_Visual_clip_r2049c1537,17-Jun-2019 14:59:25,none,,,,,,,,
20190617_145925_104a_3B_Visual_clip_r2049c2049,17-Jun-2019 14:59:25,none,,,,,,,,
20190617_145925_104a_3B_Visual_clip_r2049c2561,17-Jun-2019 14:59:25,none,,,,,,,,
20190617_145925_104a_3B_Visual_clip_r2049c3073,17-Jun-2019 14:59:25,none,,,,,,,,
20190617_145925_104a_3B_Visual_clip_r2561c0001,17-Jun-2019 14:59:25,none,,,,,,,,
20190617_145925_104a_3B_Visual_clip_r2561c0513,17-Jun-2019 14:59:25,none,,,,,,,,
20190617_145925_104a_3B_Visual_clip_r2561c1025,17-Jun-2019 14:59:25,none,,,,,,,,
20190617_145925_104a_3B_Visual_clip_r2561c1537,17-Jun-2019 14:59:25,boat,405827.210976,2699892.336672,6.135808,7.950336,0.465361,24.4096062965528,-81.9288219130053,
20190617_145925_104a_3B_Visual_clip_r2561c2049,17-Jun-2019 14:59:25,none,,,,,,,,
20190617_145925_104a_3B_Visual_clip_r2561c2561,17-Jun-2019 14:59:25,boat_wake,408838.67568,2700393.410592,39.409664,37.690368,0.959278,24.4143106303278,-81.8991549411074,
20190617_145925_104a_3B_Visual_clip_r2561c3073,17-Jun-2019 14:59:25,none,,,,,,,,
20190617_145925_104a_3B_Visual_clip_r3073c0001,17-Jun-2019 14:59:25,none,,,,,,,,
20190617_145925_104a_3B_Visual_clip_r3073c0513,17-Jun-2019 14:59:25,none,,,,,,,,
20190617_145925_104a_3B_Visual_clip_r3073c1025,17-Jun-2019 14:59:25,none,,,,,,,,
20190617_145925_104a_3B_Visual_clip_r3073c1537,17-Jun-2019 14:59:25,none,,,,,,,,
20190617_145925_104a_3B_Visual_clip_r3073c2049,17-Jun-2019 14:59:25,none,,,,,,,,
20190617_145925_104a_3B_Visual_clip_r3073c2561,17-Jun-2019 14:59:25,none,,,,,,,,
20190617_145925_104a_3B_Visual_clip_r3073c3073,17-Jun-2019 14:59:25,none,,,,,,,,
20190617_145925_104a_3B_Visual_clip_r3585c0513,17-Jun-2019 14:59:25,none,,,,,,,,
20190617_145925_104a_3B_Visual_clip_r3585c1025,17-Jun-2019 14:59:25,none,,,,,,,,
20190617_145925_104a_3B_Visual_clip_r3585c1537,17-Jun-2019 14:59:25,none,,,,,,,,
20190617_145925_104a_3B_Visual_clip_r3585c2049,17-Jun-2019 14:59:25,none,,,,,,,,
20190617_145925_104a_3B_Visual_clip_r3585c2561,17-Jun-2019 14:59:25,none,,,,,,,,
20190617_145926_104a_3B_Visual_clip_r0001c0513,17-Jun-2019 14:59:26,none,,,,,,,,
20190617_145926_104a_3B_Visual_clip_r0001c1025,17-Jun-2019 14:59:26,none,,,,,,,,
20190617_145926_104a_3B_Visual_clip_r0001c1537,17-Jun-2019 14:59:26,none,,,,,,,,
20190617_145926_104a_3B_Visual_clip_r0513c0001,17-Jun-2019 14:59:26,none,,,,,,,,
20190617_145926_104a_3B_Visual_clip_r0513c0513,17-Jun-2019 14:59:26,none,,,,,,,,
20190617_145926_104a_3B_Visual_clip_r0513c1025,17-Jun-2019 14:59:26,none,,,,,,,,
20190617_145926_104a_3B_Visual_clip_r0513c1537,17-Jun-2019 14:59:26,none,,,,,,,,
20190617_145926_104a_3B_Visual_clip_r0513c2049,17-Jun-2019 14:59:26,none,,,,,,,,
20190617_145926_104a_3B_Visual_clip_r0513c2561,17-Jun-2019 14:59:26,none,,,,,,,,
20190617_145926_104a_3B_Visual_clip_r0513c3073,17-Jun-2019 14:59:26,none,,,,,,,,
20190617_145926_104a_3B_Visual_clip_r1025c0001,17-Jun-2019 14:59:26,none,,,,,,,,
20190617_145926_104a_3B_Visual_clip_r1025c0513,17-Jun-2019 14:59:26,none,,,,,,,,
20190617_145926_104a_3B_Visual_clip_r1025c1025,17-Jun-2019 14:59:26,none,,,,,,,,
20190617_145926_104a_3B_Visual_clip_r1025c1537,17-Jun-2019 14:59:26,none,,,,,,,,
20190617_145926_104a_3B_Visual_clip_r1025c2049,17-Jun-2019 14:59:26,none,,,,,,,,
20190617_145926_104a_3B_Visual_clip_r1025c2561,17-Jun-2019 14:59:26,none,,,,,,,,
20190617_145926_104a_3B_Visual_clip_r1025c3073,17-Jun-2019 14:59:26,none,,,,,,,,
20190617_145926_104a_3B_Visual_clip_r1025c3585,17-Jun-2019 14:59:26,none,,,,,,,,
20190617_145926_104a_3B_Visual_clip_r1537c0001,17-Jun-2019 14:59:26,none,,,,,,,,
20190617_145926_104a_3B_Visual_clip_r1537c0513,17-Jun-2019 14:59:26,none,,,,,,,,
20190617_145926_104a_3B_Visual_clip_r1537c1025,17-Jun-2019 14:59:26,none,,,,,,,,
20190617_145926_104a_3B_Visual_clip_r1537c1537,17-Jun-2019 14:59:26,none,,,,,,,,
20190617_145926_104a_3B_Visual_clip_r1537c2049,17-Jun-2019 14:59:26,none,,,,,,,,
20190617_145926_104a_3B_Visual_clip_r1537c2561,17-Jun-2019 14:59:26,none,,,,,,,,
20190617_145926_104a_3B_Visual_clip_r1537c3073,17-Jun-2019 14:59:26,none,,,,,,,,
20190617_145926_104a_3B_Visual_clip_r1537c3585,17-Jun-2019 14:59:26,none,,,,,,,,
20190617_145926_104a_3B_Visual_clip_r2049c0001,17-Jun-2019 14:59:26,none,,,,,,,,
20190617_145926_104a_3B_Visual_clip_r2049c0513,17-Jun-2019 14:59:26,none,,,,,,,,
20190619_145819_0f24_3B_Visual_clip_r0513c0001,19-Jun-2019 14:58:19,none,,,,,,,,
20190619_145819_0f24_3B_Visual_clip_r0513c0513,19-Jun-2019 14:58:19,none,,,,,,,,
20190619_145819_0f24_3B_Visual_clip_r0513c1025,19-Jun-2019 14:58:19,none,,,,,,,,
20190619_145819_0f24_3B_Visual_clip_r0513c1537,19-Jun-2019 14:58:19,none,,,,,,,,
20190619_145819_0f24_3B_Visual_clip_r0513c2049,19-Jun-2019 14:58:19,none,,,,,,,,
20190619_145819_0f24_3B_Visual_clip_r1025c0001,19-Jun-2019 14:58:19,none,,,,,,,,
20190619_145819_0f24_3B_Visual_clip_r1025c0513,19-Jun-2019 14:58:19,none,,,,,,,,
20190619_145819_0f24_3B_Visual_clip_r1025c1025,19-Jun-2019 14:58:19,none,,,,,,,,
20190619_145819_0f24_3B_Visual_clip_r1025c1537,19-Jun-2019 14:58:19,none,,,,,,,,
20190619_145819_0f24_3B_Visual_clip_r1025c2049,19-Jun-2019 14:58:19,none,,,,,,,,
20190619_145819_0f24_3B_Visual_clip_r1537c0001,19-Jun-2019 14:58:19,none,,,,,,,,
20190619_145819_0f24_3B_Visual_clip_r1537c0513,19-Jun-2019 14:58:19,none,,,,,,,,
20190619_145819_0f24_3B_Visual_clip_r1537c1025,19-Jun-2019 14:58:19,boat_wake,409731.774624,2703213.072864,21.605888,11.303936,0.857753,24.4398261791527,-81.8905255944609,
20190619_145819_0f24_3B_Visual_clip_r1537c1537,19-Jun-2019 14:58:19,boat,410745.947808,2703308.94384,6.51776,7.820288,0.923247,24.4407505300193,-81.8805273891576,
20190619_145819_0f24_3B_Visual_clip_r1537c1537,19-Jun-2019 14:58:19,boat,410450.582688,2703202.840032,8.50688,8.306688,0.998575,24.4397753496826,-81.8834343370184,
20190619_145819_0f24_3B_Visual_clip_r1537c2049,19-Jun-2019 14:58:19,none,,,,,,,,
20190619_145819_0f24_3B_Visual_clip_r2049c0001,19-Jun-2019 14:58:19,boat,406432.182432,2702704.34352,7.02976,6.961664,0.998774,24.435036920589,-81.9230404504353,
20190619_145819_0f24_3B_Visual_clip_r2049c0513,19-Jun-2019 14:58:19,none,,,,,,,,
20190619_145819_0f24_3B_Visual_clip_r2049c1025,19-Jun-2019 14:58:19,boat_wake,408630.209184,2702396.980704,15.457792,15.177216,0.546236,24.4323919720032,-81.9013394574183,
20190619_145819_0f24_3B_Visual_clip_r2049c1025,19-Jun-2019 14:58:19,boat,409107.740832,2701898.256864,6.723072,8.356352,0.999512,24.4279161520006,-81.8965973435655,
20190619_145819_0f24_3B_Visual_clip_r2049c1537,19-Jun-2019 14:58:19,none,,,,,,,,
20190619_145819_0f24_3B_Visual_clip_r2561c0001,19-Jun-2019 14:58:19,none,,,,,,,,
20190619_145819_0f24_3B_Visual_clip_r2561c0513,19-Jun-2019 14:58:19,none,,,,,,,,
20190619_145819_0f24_3B_Visual_clip_r2561c1025,19-Jun-2019 14:58:19,none,,,,,,,,
20190619_145819_0f24_3B_Visual_clip_r2561c1537,19-Jun-2019 14:58:19,none,,,,,,,,
20190619_145819_0f24_3B_Visual_clip_r3073c0001,19-Jun-2019 14:58:19,none,,,,,,,,
20190619_145819_0f24_3B_Visual_clip_r3073c0513,19-Jun-2019 14:58:19,none,,,,,,,,
20190619_145819_0f24_3B_Visual_clip_r3073c1025,19-Jun-2019 14:58:19,boat,409505.701536,2699603.746272,3.93728,4.100608,0.989178,24.4072183415128,-81.8925263259039,
20190619_145819_0f24_3B_Visual_clip_r3073c1537,19-Jun-2019 14:58:19,none,,,,,,,,
20190622_154229_0f31_3B_Visual_clip_r0001c0001,22-Jun-2019 15:42:29,none,,,,,,,,
20190622_154229_0f31_3B_Visual_clip_r0001c0513,22-Jun-2019 15:42:29,none,,,,,,,,
20190622_154229_0f31_3B_Visual_clip_r0001c1025,22-Jun-2019 15:42:29,none,,,,,,,,
20190622_154229_0f31_3B_Visual_clip_r0001c1537,22-Jun-2019 15:42:29,none,,,,,,,,
20190622_154229_0f31_3B_Visual_clip_r0513c0001,22-Jun-2019 15:42:29,none,,,,,,,,
20190622_154229_0f31_3B_Visual_clip_r0513c0513,22-Jun-2019 15:42:29,none,,,,,,,,
20190622_154229_0f31_3B_Visual_clip_r0513c1025,22-Jun-2019 15:42:29,none,,,,,,,,
20190622_154229_0f31_3B_Visual_clip_r0513c1537,22-Jun-2019 15:42:29,none,,,,,,,,
20190622_154229_0f31_3B_Visual_clip_r0513c2049,22-Jun-2019 15:42:29,none,,,,,,,,
20190622_154229_0f31_3B_Visual_clip_r0513c2561,22-Jun-2019 15:42:29,none,,,,,,,,
20190622_154229_0f31_3B_Visual_clip_r0513c3073,22-Jun-2019 15:42:29,none,,,,,,,,
20190622_154229_0f31_3B_Visual_clip_r1025c0001,22-Jun-2019 15:42:29,none,,,,,,,,
20190622_154229_0f31_3B_Visual_clip_r1025c0513,22-Jun-2019 15:42:29,none,,,,,,,,
20190622_154229_0f31_3B_Visual_clip_r1025c1025,22-Jun-2019 15:42:29,none,,,,,,,,
20190622_154229_0f31_3B_Visual_clip_r1025c1537,22-Jun-2019 15:42:29,none,,,,,,,,
20190622_154229_0f31_3B_Visual_clip_r1025c2049,22-Jun-2019 15:42:29,none,,,,,,,,
20190622_154229_0f31_3B_Visual_clip_r1025c2561,22-Jun-2019 15:42:29,none,,,,,,,,
20190622_154229_0f31_3B_Visual_clip_r1025c3073,22-Jun-2019 15:42:29,none,,,,,,,,
20190622_154229_0f31_3B_Visual_clip_r1025c3585,22-Jun-2019 15:42:29,none,,,,,,,,
20190622_154229_0f31_3B_Visual_clip_r1537c0001,22-Jun-2019 15:42:29,none,,,,,,,,
20190622_154229_0f31_3B_Visual_clip_r1537c0513,22-Jun-2019 15:42:29,boat_wake,402992.690208,2704580.611104,37.85984,53.947904,0.975912,24.4517697356577,-81.9570951111481,
20190622_154229_0f31_3B_Visual_clip_r1537c1025,22-Jun-2019 15:42:29,none,,,,,,,,
20190622_154229_0f31_3B_Visual_clip_r1537c1537,22-Jun-2019 15:42:29,none,,,,,,,,
20190622_154229_0f31_3B_Visual_clip_r1537c2049,22-Jun-2019 15:42:29,boat,408365.499936,2705609.385504,6.867456,6.350848,0.66624,24.4613864290092,-81.9041574456392,
20190622_154229_0f31_3B_Visual_clip_r1537c2561,22-Jun-2019 15:42:29,none,,,,,,,,
20190622_154229_0f31_3B_Visual_clip_r1537c3073,22-Jun-2019 15:42:29,boat,410972.511264,2704521.82992,5.103104,4.898816,0.994254,24.4517167261092,-81.8783683678255,
20190622_154229_0f31_3B_Visual_clip_r1537c3073,22-Jun-2019 15:42:29,boat,410819.616288,2704532.469792,7.011328,7.852032,0.995686,24.4518040414451,-81.8798773973875,
20190622_154229_0f31_3B_Visual_clip_r2049c0001,22-Jun-2019 15:42:29,none,,,,,,,,
20190622_154229_0f31_3B_Visual_clip_r2049c0513,22-Jun-2019 15:42:29,none,,,,,,,,
20190622_154229_0f31_3B_Visual_clip_r2049c1025,22-Jun-2019 15:42:29,none,,,,,,,,
20190622_154229_0f31_3B_Visual_clip_r2049c1537,22-Jun-2019 15:42:29,boat,406759.988256,2702965.957152,5.15328,8.461312,0.634322,24.43741914398,-81.9198241338542,
20190622_154229_0f31_3B_Visual_clip_r2049c2049,22-Jun-2019 15:42:29,none,,,,,,,,
20190622_154229_0f31_3B_Visual_clip_r2049c2561,22-Jun-2019 15:42:29,boat,409896.054816,2703348.0648,5.952,9.109504,0.997621,24.4410547795372,-81.8889136180335,
20190622_154229_0f31_3B_Visual_clip_r2049c3073,22-Jun-2019 15:42:29,none,,,,,,,,
20190622_154229_0f31_3B_Visual_clip_r2561c0001,22-Jun-2019 15:42:29,none,,,,,,,,
20190622_154229_0f31_3B_Visual_clip_r2561c0513,22-Jun-2019 15:42:29,boat_wake,404219.828256,2702238.052896,63.237632,31.110144,0.976768,24.4306913369632,-81.9448315066657,
20190622_154229_0f31_3B_Visual_clip_r2561c1025,22-Jun-2019 15:42:29,boat,405674.85648,2702501.416992,6.748672,6.555648,0.919571,24.4331586119398,-81.9304972049624,
20190622_154229_0f31_3B_Visual_clip_r2561c1025,22-Jun-2019 15:42:29,boat,405817.88112,2702507.9496,7.494656,6.340608,0.850749,24.4332262756439,-81.9290868754607,
20190622_154229_0f31_3B_Visual_clip_r2561c1025,22-Jun-2019 15:42:29,boat,404907.669024,2702445.007392,7.34976,6.736896,0.808044,24.4326024687335,-81.9380607836265,
20190622_154229_0f31_3B_Visual_clip_r2561c1025,22-Jun-2019 15:42:29,boat,404902.488096,2702511.364128,7.565312,6.306304,0.649348,24.4332013902643,-81.938116319846,
20190622_154229_0f31_3B_Visual_clip_r2561c1025,22-Jun-2019 15:42:29,boat,405021.976608,2702597.456928,7.8336,7.258112,0.595003,24.4339861604574,-81.9369434598105,
20190622_154229_0f31_3B_Visual_clip_r2561c1025,22-Jun-2019 15:42:29,boat,404910.244896,2702555.74992,7.746048,6.73024,0.251992,24.4336026931739,-81.9380427738592,
20190622_154229_0f31_3B_Visual_clip_r2561c1537,22-Jun-2019 15:42:29,boat,406023.440928,2702333.96688,5.38368,6.493184,0.396979,24.431667547879,-81.9270477932856,
20190622_154229_0f31_3B_Visual_clip_r2561c1537,22-Jun-2019 15:42:29,boat,406238.6376,2702398.936608,7.27552,7.397888,0.993071,24.4322672546496,-81.924929445314,
20190622_154229_0f31_3B_Visual_clip_r2561c2049,22-Jun-2019 15:42:29,none,,,,,,,,
20190622_154229_0f31_3B_Visual_clip_r2561c2561,22-Jun-2019 15:42:29,boat,409236.236832,2701885.534752,6.347776,6.725632,0.991069,24.4278087675695,-81.8953291183893,
20190622_154229_0f31_3B_Visual_clip_r2561c3073,22-Jun-2019 15:42:29,none,,,,,,,,
20190622_154229_0f31_3B_Visual_clip_r3073c2049,22-Jun-2019 15:42:29,none,,,,,,,,
20190622_154229_0f31_3B_Visual_clip_r3073c2561,22-Jun-2019 15:42:29,none,,,,,,,,
20190622_154230_0f31_3B_Visual_clip_r0001c0001,22-Jun-2019 15:42:30,none,,,,,,,,
20190622_154230_0f31_3B_Visual_clip_r0001c0513,22-Jun-2019 15:42:30,none,,,,,,,,
20190622_154230_0f31_3B_Visual_clip_r0001c1025,22-Jun-2019 15:42:30,boat_wake,404103.362208,2702194.288608,56.892928,31.178752,0.953838,24.430288943467,-81.9459773251223,
20190622_154230_0f31_3B_Visual_clip_r0001c1537,22-Jun-2019 15:42:30,boat,405569.057952,2702444.082144,6.31808,5.888,0.823026,24.4326344230596,-81.9315369730436,
20190622_154230_0f31_3B_Visual_clip_r0001c1537,22-Jun-2019 15:42:30,boat,404807.770272,2702500.021728,6.961152,5.943296,0.76325,24.4330931657957,-81.9390498337946,
20190622_154230_0f31_3B_Visual_clip_r0001c1537,22-Jun-2019 15:42:30,boat,404800.907424,2702456.552928,6.659072,6.24896,0.632517,24.4327001981588,-81.9391146199872,
20190622_154230_0f31_3B_Visual_clip_r0001c1537,22-Jun-2019 15:42:30,boat,404906.261664,2702463.040992,6.776832,5.794304,0.334664,24.43276523615,-81.9380758701136,
20190622_154230_0f31_3B_Visual_clip_r0001c1537,22-Jun-2019 15:42:30,boat,404807.35248,2702390.7768,7.302656,7.866368,0.851137,24.4321065976993,-81.9390466492693,
